,logic_number,logic_name
2024,logic02025,bb_40_dev_3
2025,logic02026,bb_40_dev3_rsi2
2026,logic02027,MACD_30-20
2027,logic02028,sma_slope_40-20_macdhist_30-20
2028,logic02029,RSI_40
2029,logic02030,sma_slope_40-20_RSI_80
2030,logic02031,sma_slope_40-20_rsi_80_macdhist_30-20
2031,logic02032,bb_40_dev_1
2032,logic02033,bb_40_dev1_rsi80
2033,logic02034,bb_40_dev_2
2034,logic02035,bb_40_dev2_rsi80
2035,logic02036,bb_40_dev_3
2036,logic02037,bb_40_dev3_rsi80
2037,logic02038,RSI_40
2038,logic02039,sma_slope_40-20_RSI_40
2039,logic02040,sma_slope_40-20_rsi_40_macdhist_30-20
2040,logic02041,bb_40_dev_1
2041,logic02042,bb_40_dev1_rsi40
2042,logic02043,bb_40_dev_2
2043,logic02044,bb_40_dev2_rsi40
2044,logic02045,bb_40_dev_3
2045,logic02046,bb_40_dev3_rsi40
2046,logic02047,RSI_40
2047,logic02048,sma_slope_40-20_RSI_20
2048,logic02049,sma_slope_40-20_rsi_20_macdhist_30-20
2049,logic02050,bb_40_dev_1
2050,logic02051,bb_40_dev1_rsi20
2051,logic02052,bb_40_dev_2
2052,logic02053,bb_40_dev2_rsi20
2053,logic02054,bb_40_dev_3
2054,logic02055,bb_40_dev3_rsi20
2055,logic02056,RSI_40
2056,logic02057,sma_slope_40-20_RSI_10
2057,logic02058,sma_slope_40-20_rsi_10_macdhist_30-20
2058,logic02059,bb_40_dev_1
2059,logic02060,bb_40_dev1_rsi10
2060,logic02061,bb_40_dev_2
2061,logic02062,bb_40_dev2_rsi10
2062,logic02063,bb_40_dev_3
2063,logic02064,bb_40_dev3_rsi10
2064,logic02065,RSI_40
2065,logic02066,sma_slope_40-20_RSI_5
2066,logic02067,sma_slope_40-20_rsi_5_macdhist_30-20
2067,logic02068,bb_40_dev_1
2068,logic02069,bb_40_dev1_rsi5
2069,logic02070,bb_40_dev_2
2070,logic02071,bb_40_dev2_rsi5
2071,logic02072,bb_40_dev_3
2072,logic02073,bb_40_dev3_rsi5
2073,logic02074,RSI_40
2074,logic02075,sma_slope_40-20_RSI_3
2075,logic02076,sma_slope_40-20_rsi_3_macdhist_30-20
2076,logic02077,bb_40_dev_1
2077,logic02078,bb_40_dev1_rsi3
2078,logic02079,bb_40_dev_2
2079,logic02080,bb_40_dev2_rsi3
2080,logic02081,bb_40_dev_3
2081,logic02082,bb_40_dev3_rsi3
2082,logic02083,RSI_40
2083,logic02084,sma_slope_40-20_RSI_2
2084,logic02085,sma_slope_40-20_rsi_2_macdhist_30-20
2085,logic02086,bb_40_dev_1
2086,logic02087,bb_40_dev1_rsi2
2087,logic02088,bb_40_dev_2
2088,logic02089,bb_40_dev2_rsi2
2089,logic02090,bb_40_dev_3
2090,logic02091,bb_40_dev3_rsi2
2091,logic02092,MACD_20-10
2092,logic02093,sma_slope_40-20_macdhist_20-10
2093,logic02094,RSI_40
2094,logic02095,sma_slope_40-20_RSI_80
2095,logic02096,sma_slope_40-20_rsi_80_macdhist_20-10
2096,logic02097,bb_40_dev_1
2097,logic02098,bb_40_dev1_rsi80
2098,logic02099,bb_40_dev_2
2099,logic02100,bb_40_dev2_rsi80
2100,logic02101,bb_40_dev_3
2101,logic02102,bb_40_dev3_rsi80
2102,logic02103,RSI_40
2103,logic02104,sma_slope_40-20_RSI_40
2104,logic02105,sma_slope_40-20_rsi_40_macdhist_20-10
2105,logic02106,bb_40_dev_1
2106,logic02107,bb_40_dev1_rsi40
2107,logic02108,bb_40_dev_2
2108,logic02109,bb_40_dev2_rsi40
2109,logic02110,bb_40_dev_3
2110,logic02111,bb_40_dev3_rsi40
2111,logic02112,RSI_40
2112,logic02113,sma_slope_40-20_RSI_20
2113,logic02114,sma_slope_40-20_rsi_20_macdhist_20-10
2114,logic02115,bb_40_dev_1
2115,logic02116,bb_40_dev1_rsi20
2116,logic02117,bb_40_dev_2
2117,logic02118,bb_40_dev2_rsi20
2118,logic02119,bb_40_dev_3
2119,logic02120,bb_40_dev3_rsi20
2120,logic02121,RSI_40
2121,logic02122,sma_slope_40-20_RSI_10
2122,logic02123,sma_slope_40-20_rsi_10_macdhist_20-10
2123,logic02124,bb_40_dev_1
2124,logic02125,bb_40_dev1_rsi10
2125,logic02126,bb_40_dev_2
2126,logic02127,bb_40_dev2_rsi10
2127,logic02128,bb_40_dev_3
2128,logic02129,bb_40_dev3_rsi10
2129,logic02130,RSI_40
2130,logic02131,sma_slope_40-20_RSI_5
2131,logic02132,sma_slope_40-20_rsi_5_macdhist_20-10
2132,logic02133,bb_40_dev_1
2133,logic02134,bb_40_dev1_rsi5
2134,logic02135,bb_40_dev_2
2135,logic02136,bb_40_dev2_rsi5
2136,logic02137,bb_40_dev_3
2137,logic02138,bb_40_dev3_rsi5
2138,logic02139,RSI_40
2139,logic02140,sma_slope_40-20_RSI_3
2140,logic02141,sma_slope_40-20_rsi_3_macdhist_20-10
2141,logic02142,bb_40_dev_1
2142,logic02143,bb_40_dev1_rsi3
2143,logic02144,bb_40_dev_2
2144,logic02145,bb_40_dev2_rsi3
2145,logic02146,bb_40_dev_3
2146,logic02147,bb_40_dev3_rsi3
2147,logic02148,RSI_40
2148,logic02149,sma_slope_40-20_RSI_2
2149,logic02150,sma_slope_40-20_rsi_2_macdhist_20-10
2150,logic02151,bb_40_dev_1
2151,logic02152,bb_40_dev1_rsi2
2152,logic02153,bb_40_dev_2
2153,logic02154,bb_40_dev2_rsi2
2154,logic02155,bb_40_dev_3
2155,logic02156,bb_40_dev3_rsi2
2156,logic02157,sma_slope_20-2
2157,logic02158,MACD_30-10
2158,logic02159,sma_slope_20-2_macdhist_30-10
2159,logic02160,RSI_20
2160,logic02161,sma_slope_20-2_RSI_80
2161,logic02162,sma_slope_20-2_rsi_80_macdhist_30-10
2162,logic02163,bb_20_dev_1
2163,logic02164,bb_20_dev1_rsi80
2164,logic02165,bb_20_dev_2
2165,logic02166,bb_20_dev2_rsi80
2166,logic02167,bb_20_dev_3
2167,logic02168,bb_20_dev3_rsi80
2168,logic02169,RSI_20
2169,logic02170,sma_slope_20-2_RSI_40
2170,logic02171,sma_slope_20-2_rsi_40_macdhist_30-10
2171,logic02172,bb_20_dev_1
2172,logic02173,bb_20_dev1_rsi40
2173,logic02174,bb_20_dev_2
2174,logic02175,bb_20_dev2_rsi40
2175,logic02176,bb_20_dev_3
2176,logic02177,bb_20_dev3_rsi40
2177,logic02178,RSI_20
2178,logic02179,sma_slope_20-2_RSI_20
2179,logic02180,sma_slope_20-2_rsi_20_macdhist_30-10
2180,logic02181,bb_20_dev_1
2181,logic02182,bb_20_dev1_rsi20
2182,logic02183,bb_20_dev_2
2183,logic02184,bb_20_dev2_rsi20
2184,logic02185,bb_20_dev_3
2185,logic02186,bb_20_dev3_rsi20
2186,logic02187,RSI_20
2187,logic02188,sma_slope_20-2_RSI_10
2188,logic02189,sma_slope_20-2_rsi_10_macdhist_30-10
2189,logic02190,bb_20_dev_1
2190,logic02191,bb_20_dev1_rsi10
2191,logic02192,bb_20_dev_2
2192,logic02193,bb_20_dev2_rsi10
2193,logic02194,bb_20_dev_3
2194,logic02195,bb_20_dev3_rsi10
2195,logic02196,RSI_20
2196,logic02197,sma_slope_20-2_RSI_5
2197,logic02198,sma_slope_20-2_rsi_5_macdhist_30-10
2198,logic02199,bb_20_dev_1
2199,logic02200,bb_20_dev1_rsi5
2200,logic02201,bb_20_dev_2
2201,logic02202,bb_20_dev2_rsi5
2202,logic02203,bb_20_dev_3
2203,logic02204,bb_20_dev3_rsi5
2204,logic02205,RSI_20
2205,logic02206,sma_slope_20-2_RSI_3
2206,logic02207,sma_slope_20-2_rsi_3_macdhist_30-10
2207,logic02208,bb_20_dev_1
2208,logic02209,bb_20_dev1_rsi3
2209,logic02210,bb_20_dev_2
2210,logic02211,bb_20_dev2_rsi3
2211,logic02212,bb_20_dev_3
2212,logic02213,bb_20_dev3_rsi3
2213,logic02214,RSI_20
2214,logic02215,sma_slope_20-2_RSI_2
2215,logic02216,sma_slope_20-2_rsi_2_macdhist_30-10
2216,logic02217,bb_20_dev_1
2217,logic02218,bb_20_dev1_rsi2
2218,logic02219,bb_20_dev_2
2219,logic02220,bb_20_dev2_rsi2
2220,logic02221,bb_20_dev_3
2221,logic02222,bb_20_dev3_rsi2
2222,logic02223,MACD_30-20
2223,logic02224,sma_slope_20-2_macdhist_30-20
2224,logic02225,RSI_20
2225,logic02226,sma_slope_20-2_RSI_80
2226,logic02227,sma_slope_20-2_rsi_80_macdhist_30-20
2227,logic02228,bb_20_dev_1
2228,logic02229,bb_20_dev1_rsi80
2229,logic02230,bb_20_dev_2
2230,logic02231,bb_20_dev2_rsi80
2231,logic02232,bb_20_dev_3
2232,logic02233,bb_20_dev3_rsi80
2233,logic02234,RSI_20
2234,logic02235,sma_slope_20-2_RSI_40
2235,logic02236,sma_slope_20-2_rsi_40_macdhist_30-20
2236,logic02237,bb_20_dev_1
2237,logic02238,bb_20_dev1_rsi40
2238,logic02239,bb_20_dev_2
2239,logic02240,bb_20_dev2_rsi40
2240,logic02241,bb_20_dev_3
2241,logic02242,bb_20_dev3_rsi40
2242,logic02243,RSI_20
2243,logic02244,sma_slope_20-2_RSI_20
2244,logic02245,sma_slope_20-2_rsi_20_macdhist_30-20
2245,logic02246,bb_20_dev_1
2246,logic02247,bb_20_dev1_rsi20
2247,logic02248,bb_20_dev_2
2248,logic02249,bb_20_dev2_rsi20
2249,logic02250,bb_20_dev_3
2250,logic02251,bb_20_dev3_rsi20
2251,logic02252,RSI_20
2252,logic02253,sma_slope_20-2_RSI_10
2253,logic02254,sma_slope_20-2_rsi_10_macdhist_30-20
2254,logic02255,bb_20_dev_1
2255,logic02256,bb_20_dev1_rsi10
2256,logic02257,bb_20_dev_2
2257,logic02258,bb_20_dev2_rsi10
2258,logic02259,bb_20_dev_3
2259,logic02260,bb_20_dev3_rsi10
2260,logic02261,RSI_20
2261,logic02262,sma_slope_20-2_RSI_5
2262,logic02263,sma_slope_20-2_rsi_5_macdhist_30-20
2263,logic02264,bb_20_dev_1
2264,logic02265,bb_20_dev1_rsi5
2265,logic02266,bb_20_dev_2
2266,logic02267,bb_20_dev2_rsi5
2267,logic02268,bb_20_dev_3
2268,logic02269,bb_20_dev3_rsi5
2269,logic02270,RSI_20
2270,logic02271,sma_slope_20-2_RSI_3
2271,logic02272,sma_slope_20-2_rsi_3_macdhist_30-20
2272,logic02273,bb_20_dev_1
2273,logic02274,bb_20_dev1_rsi3
2274,logic02275,bb_20_dev_2
2275,logic02276,bb_20_dev2_rsi3
2276,logic02277,bb_20_dev_3
2277,logic02278,bb_20_dev3_rsi3
2278,logic02279,RSI_20
2279,logic02280,sma_slope_20-2_RSI_2
2280,logic02281,sma_slope_20-2_rsi_2_macdhist_30-20
2281,logic02282,bb_20_dev_1
2282,logic02283,bb_20_dev1_rsi2
2283,logic02284,bb_20_dev_2
2284,logic02285,bb_20_dev2_rsi2
2285,logic02286,bb_20_dev_3
2286,logic02287,bb_20_dev3_rsi2
2287,logic02288,MACD_20-10
2288,logic02289,sma_slope_20-2_macdhist_20-10
2289,logic02290,RSI_20
2290,logic02291,sma_slope_20-2_RSI_80
2291,logic02292,sma_slope_20-2_rsi_80_macdhist_20-10
2292,logic02293,bb_20_dev_1
2293,logic02294,bb_20_dev1_rsi80
2294,logic02295,bb_20_dev_2
2295,logic02296,bb_20_dev2_rsi80
2296,logic02297,bb_20_dev_3
2297,logic02298,bb_20_dev3_rsi80
2298,logic02299,RSI_20
2299,logic02300,sma_slope_20-2_RSI_40
2300,logic02301,sma_slope_20-2_rsi_40_macdhist_20-10
2301,logic02302,bb_20_dev_1
2302,logic02303,bb_20_dev1_rsi40
2303,logic02304,bb_20_dev_2
2304,logic02305,bb_20_dev2_rsi40
2305,logic02306,bb_20_dev_3
2306,logic02307,bb_20_dev3_rsi40
2307,logic02308,RSI_20
2308,logic02309,sma_slope_20-2_RSI_20
2309,logic02310,sma_slope_20-2_rsi_20_macdhist_20-10
2310,logic02311,bb_20_dev_1
2311,logic02312,bb_20_dev1_rsi20
2312,logic02313,bb_20_dev_2
2313,logic02314,bb_20_dev2_rsi20
2314,logic02315,bb_20_dev_3
2315,logic02316,bb_20_dev3_rsi20
2316,logic02317,RSI_20
2317,logic02318,sma_slope_20-2_RSI_10
2318,logic02319,sma_slope_20-2_rsi_10_macdhist_20-10
2319,logic02320,bb_20_dev_1
2320,logic02321,bb_20_dev1_rsi10
2321,logic02322,bb_20_dev_2
2322,logic02323,bb_20_dev2_rsi10
2323,logic02324,bb_20_dev_3
2324,logic02325,bb_20_dev3_rsi10
2325,logic02326,RSI_20
2326,logic02327,sma_slope_20-2_RSI_5
2327,logic02328,sma_slope_20-2_rsi_5_macdhist_20-10
2328,logic02329,bb_20_dev_1
2329,logic02330,bb_20_dev1_rsi5
2330,logic02331,bb_20_dev_2
2331,logic02332,bb_20_dev2_rsi5
2332,logic02333,bb_20_dev_3
2333,logic02334,bb_20_dev3_rsi5
2334,logic02335,RSI_20
2335,logic02336,sma_slope_20-2_RSI_3
2336,logic02337,sma_slope_20-2_rsi_3_macdhist_20-10
2337,logic02338,bb_20_dev_1
2338,logic02339,bb_20_dev1_rsi3
2339,logic02340,bb_20_dev_2
2340,logic02341,bb_20_dev2_rsi3
2341,logic02342,bb_20_dev_3
2342,logic02343,bb_20_dev3_rsi3
2343,logic02344,RSI_20
2344,logic02345,sma_slope_20-2_RSI_2
2345,logic02346,sma_slope_20-2_rsi_2_macdhist_20-10
2346,logic02347,bb_20_dev_1
2347,logic02348,bb_20_dev1_rsi2
2348,logic02349,bb_20_dev_2
2349,logic02350,bb_20_dev2_rsi2
2350,logic02351,bb_20_dev_3
2351,logic02352,bb_20_dev3_rsi2
2352,logic02353,sma_slope_20-3
2353,logic02354,MACD_30-10
2354,logic02355,sma_slope_20-3_macdhist_30-10
2355,logic02356,RSI_20
2356,logic02357,sma_slope_20-3_RSI_80
2357,logic02358,sma_slope_20-3_rsi_80_macdhist_30-10
2358,logic02359,bb_20_dev_1
2359,logic02360,bb_20_dev1_rsi80
2360,logic02361,bb_20_dev_2
2361,logic02362,bb_20_dev2_rsi80
2362,logic02363,bb_20_dev_3
2363,logic02364,bb_20_dev3_rsi80
2364,logic02365,RSI_20
2365,logic02366,sma_slope_20-3_RSI_40
2366,logic02367,sma_slope_20-3_rsi_40_macdhist_30-10
2367,logic02368,bb_20_dev_1
2368,logic02369,bb_20_dev1_rsi40
2369,logic02370,bb_20_dev_2
2370,logic02371,bb_20_dev2_rsi40
2371,logic02372,bb_20_dev_3
2372,logic02373,bb_20_dev3_rsi40
2373,logic02374,RSI_20
2374,logic02375,sma_slope_20-3_RSI_20
2375,logic02376,sma_slope_20-3_rsi_20_macdhist_30-10
2376,logic02377,bb_20_dev_1
2377,logic02378,bb_20_dev1_rsi20
2378,logic02379,bb_20_dev_2
2379,logic02380,bb_20_dev2_rsi20
2380,logic02381,bb_20_dev_3
2381,logic02382,bb_20_dev3_rsi20
2382,logic02383,RSI_20
2383,logic02384,sma_slope_20-3_RSI_10
2384,logic02385,sma_slope_20-3_rsi_10_macdhist_30-10
2385,logic02386,bb_20_dev_1
2386,logic02387,bb_20_dev1_rsi10
2387,logic02388,bb_20_dev_2
2388,logic02389,bb_20_dev2_rsi10
2389,logic02390,bb_20_dev_3
2390,logic02391,bb_20_dev3_rsi10
2391,logic02392,RSI_20
2392,logic02393,sma_slope_20-3_RSI_5
2393,logic02394,sma_slope_20-3_rsi_5_macdhist_30-10
2394,logic02395,bb_20_dev_1
2395,logic02396,bb_20_dev1_rsi5
2396,logic02397,bb_20_dev_2
2397,logic02398,bb_20_dev2_rsi5
2398,logic02399,bb_20_dev_3
2399,logic02400,bb_20_dev3_rsi5
2400,logic02401,RSI_20
2401,logic02402,sma_slope_20-3_RSI_3
2402,logic02403,sma_slope_20-3_rsi_3_macdhist_30-10
2403,logic02404,bb_20_dev_1
2404,logic02405,bb_20_dev1_rsi3
2405,logic02406,bb_20_dev_2
2406,logic02407,bb_20_dev2_rsi3
2407,logic02408,bb_20_dev_3
2408,logic02409,bb_20_dev3_rsi3
2409,logic02410,RSI_20
2410,logic02411,sma_slope_20-3_RSI_2
2411,logic02412,sma_slope_20-3_rsi_2_macdhist_30-10
2412,logic02413,bb_20_dev_1
2413,logic02414,bb_20_dev1_rsi2
2414,logic02415,bb_20_dev_2
2415,logic02416,bb_20_dev2_rsi2
2416,logic02417,bb_20_dev_3
2417,logic02418,bb_20_dev3_rsi2
2418,logic02419,MACD_30-20
2419,logic02420,sma_slope_20-3_macdhist_30-20
2420,logic02421,RSI_20
2421,logic02422,sma_slope_20-3_RSI_80
2422,logic02423,sma_slope_20-3_rsi_80_macdhist_30-20
2423,logic02424,bb_20_dev_1
2424,logic02425,bb_20_dev1_rsi80
2425,logic02426,bb_20_dev_2
2426,logic02427,bb_20_dev2_rsi80
2427,logic02428,bb_20_dev_3
2428,logic02429,bb_20_dev3_rsi80
2429,logic02430,RSI_20
2430,logic02431,sma_slope_20-3_RSI_40
2431,logic02432,sma_slope_20-3_rsi_40_macdhist_30-20
2432,logic02433,bb_20_dev_1
2433,logic02434,bb_20_dev1_rsi40
2434,logic02435,bb_20_dev_2
2435,logic02436,bb_20_dev2_rsi40
2436,logic02437,bb_20_dev_3
2437,logic02438,bb_20_dev3_rsi40
2438,logic02439,RSI_20
2439,logic02440,sma_slope_20-3_RSI_20
2440,logic02441,sma_slope_20-3_rsi_20_macdhist_30-20
2441,logic02442,bb_20_dev_1
2442,logic02443,bb_20_dev1_rsi20
2443,logic02444,bb_20_dev_2
2444,logic02445,bb_20_dev2_rsi20
2445,logic02446,bb_20_dev_3
2446,logic02447,bb_20_dev3_rsi20
2447,logic02448,RSI_20
2448,logic02449,sma_slope_20-3_RSI_10
2449,logic02450,sma_slope_20-3_rsi_10_macdhist_30-20
2450,logic02451,bb_20_dev_1
2451,logic02452,bb_20_dev1_rsi10
2452,logic02453,bb_20_dev_2
2453,logic02454,bb_20_dev2_rsi10
2454,logic02455,bb_20_dev_3
2455,logic02456,bb_20_dev3_rsi10
2456,logic02457,RSI_20
2457,logic02458,sma_slope_20-3_RSI_5
2458,logic02459,sma_slope_20-3_rsi_5_macdhist_30-20
2459,logic02460,bb_20_dev_1
2460,logic02461,bb_20_dev1_rsi5
2461,logic02462,bb_20_dev_2
2462,logic02463,bb_20_dev2_rsi5
2463,logic02464,bb_20_dev_3
2464,logic02465,bb_20_dev3_rsi5
2465,logic02466,RSI_20
2466,logic02467,sma_slope_20-3_RSI_3
2467,logic02468,sma_slope_20-3_rsi_3_macdhist_30-20
2468,logic02469,bb_20_dev_1
2469,logic02470,bb_20_dev1_rsi3
2470,logic02471,bb_20_dev_2
2471,logic02472,bb_20_dev2_rsi3
2472,logic02473,bb_20_dev_3
2473,logic02474,bb_20_dev3_rsi3
2474,logic02475,RSI_20
2475,logic02476,sma_slope_20-3_RSI_2
2476,logic02477,sma_slope_20-3_rsi_2_macdhist_30-20
2477,logic02478,bb_20_dev_1
2478,logic02479,bb_20_dev1_rsi2
2479,logic02480,bb_20_dev_2
2480,logic02481,bb_20_dev2_rsi2
2481,logic02482,bb_20_dev_3
2482,logic02483,bb_20_dev3_rsi2
2483,logic02484,MACD_20-10
2484,logic02485,sma_slope_20-3_macdhist_20-10
2485,logic02486,RSI_20
2486,logic02487,sma_slope_20-3_RSI_80
2487,logic02488,sma_slope_20-3_rsi_80_macdhist_20-10
2488,logic02489,bb_20_dev_1
2489,logic02490,bb_20_dev1_rsi80
2490,logic02491,bb_20_dev_2
2491,logic02492,bb_20_dev2_rsi80
2492,logic02493,bb_20_dev_3
2493,logic02494,bb_20_dev3_rsi80
2494,logic02495,RSI_20
2495,logic02496,sma_slope_20-3_RSI_40
2496,logic02497,sma_slope_20-3_rsi_40_macdhist_20-10
2497,logic02498,bb_20_dev_1
2498,logic02499,bb_20_dev1_rsi40
2499,logic02500,bb_20_dev_2
2500,logic02501,bb_20_dev2_rsi40
2501,logic02502,bb_20_dev_3
2502,logic02503,bb_20_dev3_rsi40
2503,logic02504,RSI_20
2504,logic02505,sma_slope_20-3_RSI_20
2505,logic02506,sma_slope_20-3_rsi_20_macdhist_20-10
2506,logic02507,bb_20_dev_1
2507,logic02508,bb_20_dev1_rsi20
2508,logic02509,bb_20_dev_2
2509,logic02510,bb_20_dev2_rsi20
2510,logic02511,bb_20_dev_3
2511,logic02512,bb_20_dev3_rsi20
2512,logic02513,RSI_20
2513,logic02514,sma_slope_20-3_RSI_10
2514,logic02515,sma_slope_20-3_rsi_10_macdhist_20-10
2515,logic02516,bb_20_dev_1
2516,logic02517,bb_20_dev1_rsi10
2517,logic02518,bb_20_dev_2
2518,logic02519,bb_20_dev2_rsi10
2519,logic02520,bb_20_dev_3
2520,logic02521,bb_20_dev3_rsi10
2521,logic02522,RSI_20
2522,logic02523,sma_slope_20-3_RSI_5
2523,logic02524,sma_slope_20-3_rsi_5_macdhist_20-10
2524,logic02525,bb_20_dev_1
2525,logic02526,bb_20_dev1_rsi5
2526,logic02527,bb_20_dev_2
2527,logic02528,bb_20_dev2_rsi5
2528,logic02529,bb_20_dev_3
2529,logic02530,bb_20_dev3_rsi5
2530,logic02531,RSI_20
2531,logic02532,sma_slope_20-3_RSI_3
2532,logic02533,sma_slope_20-3_rsi_3_macdhist_20-10
2533,logic02534,bb_20_dev_1
2534,logic02535,bb_20_dev1_rsi3
2535,logic02536,bb_20_dev_2
2536,logic02537,bb_20_dev2_rsi3
2537,logic02538,bb_20_dev_3
2538,logic02539,bb_20_dev3_rsi3
2539,logic02540,RSI_20
2540,logic02541,sma_slope_20-3_RSI_2
2541,logic02542,sma_slope_20-3_rsi_2_macdhist_20-10
2542,logic02543,bb_20_dev_1
2543,logic02544,bb_20_dev1_rsi2
2544,logic02545,bb_20_dev_2
2545,logic02546,bb_20_dev2_rsi2
2546,logic02547,bb_20_dev_3
2547,logic02548,bb_20_dev3_rsi2
2548,logic02549,sma_slope_20-5
2549,logic02550,MACD_30-10
2550,logic02551,sma_slope_20-5_macdhist_30-10
2551,logic02552,RSI_20
2552,logic02553,sma_slope_20-5_RSI_80
2553,logic02554,sma_slope_20-5_rsi_80_macdhist_30-10
2554,logic02555,bb_20_dev_1
2555,logic02556,bb_20_dev1_rsi80
2556,logic02557,bb_20_dev_2
2557,logic02558,bb_20_dev2_rsi80
2558,logic02559,bb_20_dev_3
2559,logic02560,bb_20_dev3_rsi80
2560,logic02561,RSI_20
2561,logic02562,sma_slope_20-5_RSI_40
2562,logic02563,sma_slope_20-5_rsi_40_macdhist_30-10
2563,logic02564,bb_20_dev_1
2564,logic02565,bb_20_dev1_rsi40
2565,logic02566,bb_20_dev_2
2566,logic02567,bb_20_dev2_rsi40
2567,logic02568,bb_20_dev_3
2568,logic02569,bb_20_dev3_rsi40
2569,logic02570,RSI_20
2570,logic02571,sma_slope_20-5_RSI_20
2571,logic02572,sma_slope_20-5_rsi_20_macdhist_30-10
2572,logic02573,bb_20_dev_1
2573,logic02574,bb_20_dev1_rsi20
2574,logic02575,bb_20_dev_2
2575,logic02576,bb_20_dev2_rsi20
2576,logic02577,bb_20_dev_3
2577,logic02578,bb_20_dev3_rsi20
2578,logic02579,RSI_20
2579,logic02580,sma_slope_20-5_RSI_10
2580,logic02581,sma_slope_20-5_rsi_10_macdhist_30-10
2581,logic02582,bb_20_dev_1
2582,logic02583,bb_20_dev1_rsi10
2583,logic02584,bb_20_dev_2
2584,logic02585,bb_20_dev2_rsi10
2585,logic02586,bb_20_dev_3
2586,logic02587,bb_20_dev3_rsi10
2587,logic02588,RSI_20
2588,logic02589,sma_slope_20-5_RSI_5
2589,logic02590,sma_slope_20-5_rsi_5_macdhist_30-10
2590,logic02591,bb_20_dev_1
2591,logic02592,bb_20_dev1_rsi5
2592,logic02593,bb_20_dev_2
2593,logic02594,bb_20_dev2_rsi5
2594,logic02595,bb_20_dev_3
2595,logic02596,bb_20_dev3_rsi5
2596,logic02597,RSI_20
2597,logic02598,sma_slope_20-5_RSI_3
2598,logic02599,sma_slope_20-5_rsi_3_macdhist_30-10
2599,logic02600,bb_20_dev_1
2600,logic02601,bb_20_dev1_rsi3
2601,logic02602,bb_20_dev_2
2602,logic02603,bb_20_dev2_rsi3
2603,logic02604,bb_20_dev_3
2604,logic02605,bb_20_dev3_rsi3
2605,logic02606,RSI_20
2606,logic02607,sma_slope_20-5_RSI_2
2607,logic02608,sma_slope_20-5_rsi_2_macdhist_30-10
2608,logic02609,bb_20_dev_1
2609,logic02610,bb_20_dev1_rsi2
2610,logic02611,bb_20_dev_2
2611,logic02612,bb_20_dev2_rsi2
2612,logic02613,bb_20_dev_3
2613,logic02614,bb_20_dev3_rsi2
2614,logic02615,MACD_30-20
2615,logic02616,sma_slope_20-5_macdhist_30-20
2616,logic02617,RSI_20
2617,logic02618,sma_slope_20-5_RSI_80
2618,logic02619,sma_slope_20-5_rsi_80_macdhist_30-20
2619,logic02620,bb_20_dev_1
2620,logic02621,bb_20_dev1_rsi80
2621,logic02622,bb_20_dev_2
2622,logic02623,bb_20_dev2_rsi80
2623,logic02624,bb_20_dev_3
2624,logic02625,bb_20_dev3_rsi80
2625,logic02626,RSI_20
2626,logic02627,sma_slope_20-5_RSI_40
2627,logic02628,sma_slope_20-5_rsi_40_macdhist_30-20
2628,logic02629,bb_20_dev_1
2629,logic02630,bb_20_dev1_rsi40
2630,logic02631,bb_20_dev_2
2631,logic02632,bb_20_dev2_rsi40
2632,logic02633,bb_20_dev_3
2633,logic02634,bb_20_dev3_rsi40
2634,logic02635,RSI_20
2635,logic02636,sma_slope_20-5_RSI_20
2636,logic02637,sma_slope_20-5_rsi_20_macdhist_30-20
2637,logic02638,bb_20_dev_1
2638,logic02639,bb_20_dev1_rsi20
2639,logic02640,bb_20_dev_2
2640,logic02641,bb_20_dev2_rsi20
2641,logic02642,bb_20_dev_3
2642,logic02643,bb_20_dev3_rsi20
2643,logic02644,RSI_20
2644,logic02645,sma_slope_20-5_RSI_10
2645,logic02646,sma_slope_20-5_rsi_10_macdhist_30-20
2646,logic02647,bb_20_dev_1
2647,logic02648,bb_20_dev1_rsi10
2648,logic02649,bb_20_dev_2
2649,logic02650,bb_20_dev2_rsi10
2650,logic02651,bb_20_dev_3
2651,logic02652,bb_20_dev3_rsi10
2652,logic02653,RSI_20
2653,logic02654,sma_slope_20-5_RSI_5
2654,logic02655,sma_slope_20-5_rsi_5_macdhist_30-20
2655,logic02656,bb_20_dev_1
2656,logic02657,bb_20_dev1_rsi5
2657,logic02658,bb_20_dev_2
2658,logic02659,bb_20_dev2_rsi5
2659,logic02660,bb_20_dev_3
2660,logic02661,bb_20_dev3_rsi5
2661,logic02662,RSI_20
2662,logic02663,sma_slope_20-5_RSI_3
2663,logic02664,sma_slope_20-5_rsi_3_macdhist_30-20
2664,logic02665,bb_20_dev_1
2665,logic02666,bb_20_dev1_rsi3
2666,logic02667,bb_20_dev_2
2667,logic02668,bb_20_dev2_rsi3
2668,logic02669,bb_20_dev_3
2669,logic02670,bb_20_dev3_rsi3
2670,logic02671,RSI_20
2671,logic02672,sma_slope_20-5_RSI_2
2672,logic02673,sma_slope_20-5_rsi_2_macdhist_30-20
2673,logic02674,bb_20_dev_1
2674,logic02675,bb_20_dev1_rsi2
2675,logic02676,bb_20_dev_2
2676,logic02677,bb_20_dev2_rsi2
2677,logic02678,bb_20_dev_3
2678,logic02679,bb_20_dev3_rsi2
2679,logic02680,MACD_20-10
2680,logic02681,sma_slope_20-5_macdhist_20-10
2681,logic02682,RSI_20
2682,logic02683,sma_slope_20-5_RSI_80
